Date,Portfolio_Value
2023-12-12,5.591033777828639
2023-12-13,5.610856730120992
2023-12-14,5.668194908366349
2023-12-15,5.685419586765106
2023-12-18,5.691877807742104
2023-12-19,5.706151780351611
2023-12-20,5.5162178269104025
2023-12-21,5.596463912035579
2023-12-22,5.676895206769613
2023-12-26,5.685715776898783
2023-12-27,5.719223189540037
2023-12-28,5.756933521342856
2023-12-29,5.809176568203165
2024-01-01,5.880859673261525
2024-01-02,5.918822159043954
2024-01-03,5.964137589015411
2024-01-04,6.027073762271729
2024-01-05,6.051408727741644
2024-01-08,6.100965925962533
2024-01-09,6.130759735394143
2024-01-10,6.159875993383442
2024-01-11,6.2765026394076715
2024-01-12,6.301736257116624
2024-01-15,6.379644263311663
2024-01-16,6.376892290683717
2024-01-17,6.360161540912433
2024-01-18,6.381202364950113
2024-01-19,6.401417526675718
2024-01-23,6.219893014478783
2024-01-24,6.3203148566304455
2024-01-25,6.411026960594724
2024-01-29,6.5617987855499855
2024-01-30,6.632508539930632
2024-01-31,6.7557416494109
2024-01-31,6.925217455543774
2024-02-01,6.981489752025707
2024-02-02,7.000560116744206
2024-02-05,6.988167759080713
2024-02-06,7.10330360593878
2024-02-07,7.205594082364411
2024-02-08,7.293589923336134
2024-02-09,7.203076980847412
2024-02-12,6.946333214638714
2024-02-13,6.904962272671805
2024-02-14,7.024110987184821
2024-02-15,7.124589117318415
2024-02-16,7.155408645448944
2024-02-19,7.279595884141604
2024-02-20,7.360140493892581
2024-02-21,7.279790972647763
2024-02-22,7.289030202863582
2024-02-23,7.4038330816938895
2024-02-26,7.432878203657155
2024-02-27,7.477423364490502
2024-02-28,7.401491883278117
2024-02-29,7.435453655591578
2024-02-29,7.489455130369626
2024-03-01,7.549908786984378
2024-03-04,7.504846763024865
2024-03-05,7.452637562850761
2024-03-06,7.324695230877129
2024-03-07,7.403542585669054
2024-03-11,7.281050167875471
2024-03-12,7.099543745202427
2024-03-13,6.820822938066152
2024-03-14,6.878239617198551
2024-03-15,6.872913220240678
2024-03-18,6.837057078908295
2024-03-19,6.747257764871057
2024-03-20,6.7391149892594715
2024-03-21,6.946373593991172
2024-03-22,7.039891001998987
2024-03-26,7.119437762335826
2024-03-27,7.183236243858418
2024-03-28,7.2650410849202665
2024-04-01,7.3990010331396485
