Symbol,RS_5D,RS_15D,RS_30D,RS_60D,RS_ACCELERATION,VOLATILITY,VOL_ADJ_RS,Momentum,Sharpe,Institutional Score
ELIN.NS,-6.37,-9.71,-4.39,-7.94,-1.98,0.5034,-8.72,-6.5200000000000005,-15.77,18.66
CUBEXTUB.NS,0.01,-10.67,-4.16,-11.19,4.17,0.7217,-5.76,-8.378,-15.51,18.65
VILAS.NS,-3.38,-19.4,-10.04,0.65,6.66,0.5792,-17.33,-3.626,1.12,18.64
WTICAB.NS,4.67,-4.21,-3.89,-10.97,8.56,0.6452,-6.03,-8.138,-17.0,18.6
VASWANI.NS,4.03,-0.59,-6.16,-3.82,10.19,0.4476,-13.76,-4.756,-8.53,18.49
BANKINDIA.NS,-1.68,-1.11,-1.77,-14.57,0.09,0.3786,-4.68,-9.45,-38.48,18.46
KDL.NS,-5.29,-15.11,-13.97,4.32,8.68,0.5693,-24.54,-2.996000000000001,7.59,18.36
PGHH.NS,0.31,-3.07,-1.86,-10.57,2.17,0.2227,-8.35,-7.085999999999999,-47.46,18.35
HDFCBANK.NS,-2.1,-0.03,-2.41,-9.08,0.31,0.2466,-9.77,-6.412,-36.82,18.27
CANARYS.NS,2.2,10.82,-4.57,-10.14,6.77,0.6486,-7.05,-7.912000000000001,-15.63,18.22
CANFINHOME.NS,2.2,10.82,-4.57,-10.14,6.77,0.6486,-7.05,-7.912000000000001,-15.63,18.22
AUTOAXLES.NS,0.87,-1.25,-3.58,-8.29,4.45,0.369,-9.7,-6.406,-22.47,18.21
HUHTAMAKI.NS,-1.17,-6.94,-9.58,0.78,8.41,0.3662,-26.16,-3.3640000000000003,2.13,18.18
VERTOZ.NS,-2.19,-10.32,-11.25,1.41,9.06,0.6098,-18.45,-3.654,2.31,18.18
KKCL.NS,1.22,-5.24,-4.36,-6.35,5.58,0.3611,-12.07,-5.554,-17.59,18.16
MAXHEALTH.NS,-3.65,-7.93,-3.02,-7.47,-0.63,0.2526,-11.96,-5.6899999999999995,-29.57,18.13
GLOBE.NS,-1.31,-4.95,-5.48,-6.31,4.17,0.4989,-10.98,-5.978,-12.65,18.08
MIRZAINT.NS,0.81,-4.64,-6.32,-4.53,7.13,0.4727,-13.37,-5.246,-9.58,17.96
ECOSMOBLTY.NS,-3.59,-13.76,-4.86,-9.28,1.27,0.6078,-8.0,-7.512,-15.27,17.95
KSB.NS,-5.37,-13.36,-18.66,5.7,13.29,0.344,-54.24,-4.0440000000000005,16.57,17.94
KAVDEFENCE.NS,-5.44,-6.32,-11.85,1.9,6.41,0.6076,-19.5,-3.6000000000000005,3.13,17.93
INDRAMEDCO.NS,5.32,-13.13,-9.13,-0.2,14.45,0.4254,-21.46,-3.7720000000000007,-0.47,17.9
MOL.NS,-4.49,-14.26,-7.73,-3.08,3.24,0.5677,-13.62,-4.94,-5.43,17.88
HEADSUP.NS,0.67,-7.08,-5.23,-6.72,5.9,0.4762,-10.98,-6.1240000000000006,-14.11,17.85
HEIDELBERG.NS,0.67,-7.08,-5.23,-6.72,5.9,0.4762,-10.98,-6.1240000000000006,-14.11,17.85
CSLFINANCE.NS,-3.97,-2.15,-3.96,-8.53,-0.01,0.4142,-9.56,-6.702,-20.59,17.81
TIMETECHNO.NS,-1.6,-5.53,-9.12,-0.09,7.52,0.3831,-23.81,-3.7019999999999995,-0.23,17.75
DENTA.NS,-12.18,-13.06,-15.59,4.95,3.41,0.5354,-29.12,-3.2660000000000005,9.25,17.74
JSLL.NS,-6.56,-23.97,-12.34,2.18,5.78,0.5892,-20.94,-3.628,3.7,17.72
SIGNORIA.NS,9.89,-3.84,-1.77,-18.34,11.66,0.4067,-4.35,-11.712,-45.09,17.63
ISHAN.NS,-6.36,-11.38,-11.3,0.65,4.94,0.7109,-15.9,-4.130000000000001,0.91,17.63
TOLINS.NS,-1.64,-3.95,-8.43,-1.54,6.79,0.4792,-17.59,-4.295999999999999,-3.21,17.62
NILASPACES.NS,-1.33,-13.98,-6.38,-4.38,5.05,0.4332,-14.73,-5.18,-10.11,17.6
HBSL.NS,-8.89,-12.65,-13.69,3.52,4.8,0.3898,-35.12,-3.364,9.03,17.59
BANKBARODA.NS,-0.85,0.56,-2.46,-12.16,1.61,0.3122,-7.88,-8.28,-38.95,17.56
RETAIL.NS,2.62,3.39,-5.14,-9.84,7.76,0.6424,-8.0,-7.96,-15.32,17.52
EIHOTEL.NS,-8.29,-10.62,-7.31,-1.62,-0.98,0.3123,-23.41,-3.896,-5.19,17.48
VISAMAN.NS,1.44,1.34,-4.53,-6.98,5.97,0.3647,-12.42,-6.0,-19.14,17.42
ADVANCE.NS,-0.1,-6.65,-4.54,-9.58,4.44,0.5023,-9.04,-7.564,-19.07,17.36
LCCINFOTEC.NS,3.21,-14.13,-9.72,-1.3,12.93,0.6088,-15.97,-4.668,-2.14,17.28
RAMKY.NS,-2.94,-8.59,-12.28,2.27,9.34,0.404,-30.4,-3.55,5.62,17.27
MEGAFLEX.NS,-3.61,-11.31,-13.66,3.07,10.05,0.3716,-36.76,-3.6220000000000008,8.26,17.05
RECLTD.NS,-2.98,-6.41,-9.87,0.41,6.89,0.3184,-31.0,-3.702,1.29,16.95
SNOWMAN.NS,-0.45,-6.83,-10.8,0.47,10.35,0.4513,-23.93,-4.038,1.04,16.91
IPSL.NS,-1.55,0.06,-1.55,-19.8,0.0,0.3012,-5.15,-12.5,-65.74,16.81
IOC.NS,-1.55,0.06,-1.55,-19.8,0.0,0.3012,-5.15,-12.5,-65.74,16.81
MAHAPEXLTD.NS,-3.05,-6.22,-1.29,-43.05,-1.76,0.9953,-1.3,-26.345999999999997,-43.25,16.77
RUSHIL.NS,-3.19,-7.92,-4.56,-10.01,1.37,0.4709,-9.68,-7.829999999999999,-21.26,16.77
SHIVAMAUTO.NS,-1.13,-9.93,-8.72,-3.02,7.59,0.5591,-15.6,-5.300000000000001,-5.4,16.77
IRCON.NS,-4.02,-10.96,-10.35,-0.16,6.33,0.4683,-22.1,-4.236,-0.34,16.75
PAUSHAKLTD.NS,-2.1,-11.64,-11.25,0.64,9.15,0.4726,-23.8,-4.116,1.35,16.73
MAXPOSURE.NS,-8.39,-14.05,-14.6,3.27,6.21,0.534,-27.34,-3.878,6.12,16.68
ACI.NS,0.08,-13.38,-8.92,-0.85,9.0,0.351,-25.41,-4.078,-2.42,16.67
VIVIMEDLAB.NS,3.77,-1.16,-12.62,-7.51,16.39,6.3832,-1.98,-9.553999999999998,-1.18,16.59
ICICIBANK.NS,-2.3,-1.24,-5.04,-4.11,2.74,0.2213,-22.77,-4.482,-18.57,16.41
TECHLABS.NS,-21.11,-22.12,-18.34,5.46,-2.77,0.5972,-30.71,-4.0600000000000005,9.14,16.39
NATCOPHARM.NS,-17.94,-20.91,-12.89,2.02,-5.05,0.4212,-30.6,-3.944000000000001,4.8,16.34
CINELINE.NS,3.38,-4.46,-8.99,-1.95,12.37,0.4322,-20.8,-4.766,-4.51,16.3
GEEKAYWIRE.NS,-3.07,-16.78,-10.12,-1.37,7.05,0.5106,-19.82,-4.87,-2.68,16.24
RACLGEAR.NS,-10.93,-1.28,-8.22,-5.23,-2.71,0.631,-13.03,-6.426,-8.29,16.22
STUDDS.NS,2.24,-0.49,-4.3,-7.07,6.54,0.2665,-16.14,-5.962,-26.53,16.21
AARTECH.NS,0.2,-1.09,-18.14,5.13,18.34,0.6502,-27.9,-4.178000000000001,7.89,16.2
MONOPHARMA.NS,4.53,-6.47,-10.82,-0.61,15.35,0.5053,-21.41,-4.694,-1.21,16.17
JUBLFOOD.NS,-0.4,-5.96,-3.51,-11.94,3.11,0.3522,-9.97,-8.568,-33.9,16.16
BRIGADE.NS,-0.27,-11.73,-11.23,0.8,10.96,0.3398,-33.05,-4.0120000000000005,2.35,16.14
VRLLOG.NS,2.71,-8.15,-4.53,-6.95,7.24,0.2815,-16.09,-5.982,-24.69,16.13
RAMAPHO.NS,1.24,-9.94,-13.44,1.88,14.68,0.5507,-24.41,-4.248,3.41,16.09
GOYALSALT.NS,-0.02,-8.92,-6.92,-5.43,6.9,0.4482,-15.44,-6.026,-12.12,16.09
EXXARO.NS,1.88,-1.85,-3.45,-13.91,5.33,0.3989,-8.65,-9.726,-34.87,15.99
HDFCLIFE.NS,-4.34,-5.61,-2.5,-13.13,-1.84,0.2404,-10.4,-8.878,-54.62,15.99
SBILIFE.NS,-2.79,-2.77,-4.94,-4.78,2.15,0.2268,-21.78,-4.844,-21.08,15.98
VR.NS,-0.45,-7.64,-11.94,-0.02,11.49,0.6161,-19.38,-4.787999999999999,-0.03,15.98
LAXMICOT.NS,-3.23,-2.34,-9.39,-4.49,6.16,0.6995,-13.42,-6.45,-6.42,15.85
HISARMETAL.NS,-2.2,-4.93,-5.21,-8.55,3.01,0.4138,-12.59,-7.214,-20.66,15.83
SYSTMTXC.NS,1.67,-3.48,-7.17,-7.12,8.84,0.5648,-12.69,-7.140000000000001,-12.61,15.78
WCIL.NS,-2.65,-11.47,-4.32,-11.86,1.67,0.4269,-10.12,-8.844,-27.78,15.72
TAPIFRUIT.NS,-6.66,-9.62,-8.01,-4.68,1.35,0.4741,-16.9,-6.0120000000000005,-9.87,15.64
SBGLP.NS,5.78,-1.19,-9.16,-3.89,14.94,0.5641,-16.24,-5.998,-6.9,15.6
JSWHL.NS,2.14,1.14,-2.71,-19.2,4.85,0.4003,-6.77,-12.604,-47.96,15.56
TRIVENI.NS,0.88,-1.01,-3.49,-22.11,4.37,0.6867,-5.08,-14.662,-32.2,15.56
TRIDHYA.NS,0.88,-1.01,-3.49,-22.11,4.37,0.6867,-5.08,-14.662,-32.2,15.56
LANDMARK.NS,-0.44,-2.17,-9.03,-3.07,8.59,0.4575,-19.74,-5.454,-6.71,15.56
BPCL.NS,-2.7,0.95,-2.61,-18.46,-0.09,0.3433,-7.6,-12.120000000000001,-53.77,15.56
ORCHASP.NS,-0.08,-0.48,-3.04,-21.29,2.96,0.5637,-5.39,-13.989999999999998,-37.77,15.55
EPACK.NS,-4.42,-13.47,-8.44,-5.45,4.02,0.5969,-14.14,-6.646,-9.13,15.52
DEVX.NS,-2.64,-10.55,-6.59,-7.85,3.95,0.5057,-13.03,-7.346,-15.52,15.51
HCLTECH.NS,9.59,5.95,-8.52,-1.8,18.11,0.2972,-28.67,-4.4879999999999995,-6.06,15.49
SALASAR.NS,-2.5,-7.26,-6.42,-7.53,3.92,0.4611,-13.92,-7.086,-16.33,15.48
ITALIANE.NS,-4.59,-15.74,-6.63,-10.48,2.04,0.6771,-9.79,-8.940000000000001,-15.48,15.47
MACPOWER.NS,-21.17,-21.98,-10.81,-1.58,-10.36,0.5106,-21.17,-5.272,-3.09,15.44
BSOFT.NS,7.34,-1.13,-7.9,-4.63,15.24,0.4283,-18.45,-5.938000000000001,-10.81,15.39
AGRITECH.NS,2.53,-0.86,-8.27,-5.34,10.8,0.5395,-15.33,-6.512,-9.9,15.38
BEL.NS,-1.34,-4.51,-8.86,-1.53,7.52,0.2869,-30.88,-4.462,-5.33,15.27
SHRADHA.NS,3.77,-5.29,-12.72,-0.37,16.49,0.6083,-20.91,-5.310000000000001,-0.61,15.08
USK.NS,9.47,3.06,-4.76,-12.59,14.23,0.4713,-10.1,-9.457999999999998,-26.71,15.05
DECCANCE.NS,3.32,-2.05,-4.9,-10.86,8.22,0.4086,-11.99,-8.475999999999999,-26.58,15.04
FLAIR.NS,-1.87,-13.19,-10.96,-0.22,9.09,0.333,-32.91,-4.516,-0.66,15.04
CRISIL.NS,-1.38,-3.78,-6.99,-4.03,5.61,0.2849,-24.53,-5.214,-14.15,15.02
NURECA.NS,-9.6,-15.1,-5.08,-12.29,-4.52,0.4984,-10.19,-9.405999999999999,-24.66,14.97
CENTRUM.NS,-0.63,-6.77,-9.6,-3.86,8.97,0.5322,-18.04,-6.156,-7.25,14.91
WESTLIFE.NS,-7.53,-14.62,-5.76,-8.57,-1.77,0.3981,-14.47,-7.446,-21.53,14.88
SKFINDUS.NS,6.17,4.09,-4.88,-9.49,11.05,0.3448,-14.15,-7.646,-27.52,14.85
GLAXO.NS,-0.2,-6.62,-5.2,-6.48,5.0,0.2501,-20.79,-5.968,-25.91,14.83
CHAVDA.NS,-3.23,-11.31,-6.9,-10.31,3.67,0.636,-10.85,-8.946,-16.21,14.82
TOTAL.NS,-4.03,-9.38,-5.87,-12.2,1.84,0.5935,-9.89,-9.668,-20.56,14.81
NAGAFERT.NS,-2.0,-1.4,-6.84,-7.47,4.84,0.4485,-15.25,-7.218,-16.66,14.78
GREENPANEL.NS,-3.8,-13.88,-9.75,-2.68,5.95,0.4043,-24.12,-5.508000000000001,-6.63,14.63
BIRLANU.NS,-1.02,-19.14,-8.0,-6.79,6.98,0.5171,-15.47,-7.274,-13.13,14.62
MRF.NS,0.04,-1.06,-6.74,-4.35,6.78,0.2636,-25.57,-5.306,-16.5,14.6
PRUDMOULI.NS,0.85,-5.69,-8.66,-6.05,9.51,0.5488,-15.78,-7.094,-11.02,14.57
GODAVARIB.NS,-4.71,-8.99,-12.18,-0.76,7.47,0.4762,-25.58,-5.327999999999999,-1.6,14.51
SMSPHARMA.NS,-0.37,-13.08,-13.12,0.04,12.75,0.4901,-26.77,-5.224,0.08,14.45
TVSMOTOR.NS,-0.44,-5.27,-6.3,-6.15,5.86,0.3039,-20.73,-6.21,-20.24,14.42
SHREYANIND.NS,-0.97,-14.23,-15.13,1.62,14.16,0.436,-34.7,-5.08,3.72,14.41
CELLO.NS,1.65,-7.13,-9.17,-2.61,10.82,0.3266,-28.08,-5.234,-7.99,14.37
SLONE.NS,-5.44,-13.62,-21.41,4.6,15.97,0.5524,-38.76,-5.804,8.33,14.34
AUROIMPEX.NS,-0.84,-8.29,-18.8,2.68,17.96,0.7924,-23.73,-5.912000000000001,3.38,14.34
YUKEN.NS,2.21,-5.38,-6.65,-7.34,8.86,0.3878,-17.15,-7.064,-18.93,14.31
OSWALAGRO.NS,-3.52,-9.38,-12.4,-1.93,8.88,0.6307,-19.66,-6.118,-3.06,14.29
RAMASTEEL.NS,4.52,-2.31,-5.0,-18.22,9.52,0.6328,-7.9,-12.931999999999999,-28.79,14.24
PRITI.NS,-0.73,-4.71,-12.22,-1.84,11.49,0.5591,-21.86,-5.992000000000001,-3.29,14.16
DREDGECORP.NS,-2.44,-7.88,-10.46,-3.61,8.02,0.5074,-20.61,-6.35,-7.11,14.12
DREAMFOLKS.NS,-2.44,-7.88,-10.46,-3.61,8.02,0.5074,-20.61,-6.35,-7.11,14.12
ALLETEC.NS,-7.6,-5.62,-15.4,0.41,7.8,0.6387,-24.11,-5.914000000000001,0.64,14.03
PRAXIS.NS,-3.44,-11.45,-8.13,-8.18,4.69,0.5634,-14.43,-8.16,-14.52,14.03
CEATLTD.NS,-1.52,-0.59,-10.54,-2.67,9.02,0.4138,-25.47,-5.818,-6.45,14.03
CAPACITE.NS,1.2,-8.18,-12.17,-1.84,13.37,0.5241,-23.22,-5.972,-3.51,13.97
SWIGGY.NS,3.3,-2.93,-5.66,-10.32,8.96,0.384,-14.74,-8.456,-26.88,13.95
REMSONSIND.NS,-1.2,-19.56,-5.89,-13.36,4.69,0.5318,-11.08,-10.372,-25.12,13.89
SGL.NS,-1.47,-8.35,-8.29,-8.5,6.82,0.589,-14.07,-8.416,-14.43,13.89
DNAMEDIA.NS,1.21,0.64,-8.1,-9.42,9.31,0.619,-13.09,-8.892,-15.22,13.88
TECHNOE.NS,-20.92,-13.45,-10.85,-3.03,-10.07,0.4713,-23.02,-6.1579999999999995,-6.43,13.86
SMLMAH.NS,3.19,4.97,-6.46,-12.62,9.65,0.5879,-10.99,-10.155999999999999,-21.47,13.84
AMJLAND.NS,0.01,-6.82,-12.52,-1.04,12.53,0.4601,-27.21,-5.632,-2.26,13.83
RELTD.NS,-0.05,-6.1,-6.9,-9.05,6.85,0.4588,-15.04,-8.190000000000001,-19.73,13.69
ARIHANTCAP.NS,-2.22,-7.91,-5.8,-12.2,3.58,0.458,-12.66,-9.639999999999999,-26.64,13.67
BAJAJHCARE.NS,1.32,-0.25,-11.15,-2.59,12.47,0.4348,-25.64,-6.013999999999999,-5.96,13.59
EASEMYTRIP.NS,-10.29,-7.39,-7.0,-12.77,-3.29,0.651,-10.75,-10.462,-19.62,13.56
ZENSARTECH.NS,7.5,0.23,-10.87,-1.67,18.37,0.3199,-33.98,-5.35,-5.22,13.54
SUVIDHAA.NS,1.82,-6.37,-10.99,-3.99,12.81,0.5318,-20.67,-6.79,-7.5,13.49
KSOLVES.NS,1.69,-0.51,-15.47,0.51,17.16,0.5057,-30.59,-5.882000000000001,1.01,13.43
CCAVENUE.NS,1.2,0.43,-5.81,-10.66,7.01,0.3714,-15.64,-8.719999999999999,-28.7,13.41
SHK.NS,-3.32,-12.65,-9.12,-6.59,5.8,0.5,-18.24,-7.601999999999999,-13.18,13.34
TATACAP.NS,-1.37,-3.94,-8.43,-4.12,7.06,0.2886,-29.21,-5.843999999999999,-14.28,13.3
DUCOL.NS,-3.9,-4.19,-8.39,-9.34,4.49,0.5925,-14.16,-8.96,-15.76,13.28
TPHQ.NS,-2.86,-10.49,-10.05,-7.0,7.19,0.6345,-15.84,-8.22,-11.03,13.26
BOROLTD.NS,-1.0,-9.0,-13.41,-0.84,12.41,0.4391,-30.54,-5.868,-1.91,13.26
PRLIND.NS,-9.05,-16.5,-13.82,-1.66,4.77,0.6011,-22.99,-6.524,-2.76,13.19
MALLCOM.NS,-1.85,-6.18,-7.08,-8.75,5.23,0.4119,-17.19,-8.082,-21.24,13.16
ESSARSHPNG.NS,1.31,-5.85,-12.56,-2.62,13.87,0.5467,-22.97,-6.596000000000001,-4.79,13.14
TAC.NS,-3.52,-17.87,-31.86,7.59,28.34,0.7071,-45.06,-8.190000000000001,10.73,13.13
TAINWALCHM.NS,-3.52,-17.87,-31.86,7.59,28.34,0.7071,-45.06,-8.190000000000001,10.73,13.13
FISCHER.NS,-5.53,-2.09,-11.71,-2.5,6.18,0.4409,-26.56,-6.184,-5.67,13.12
THEJO.NS,-2.4,-11.12,-11.61,-1.58,9.21,0.3241,-35.82,-5.5920000000000005,-4.88,13.07
PIGL.NS,-5.16,-13.47,-16.86,0.51,11.7,0.5924,-28.46,-6.438,0.86,12.83
HIGREEN.NS,-14.9,-14.58,-12.66,-4.15,-2.24,0.6622,-19.12,-7.554,-6.27,12.78
ORIANA.NS,-9.85,-12.95,-16.39,-0.07,6.54,0.6135,-26.72,-6.598000000000001,-0.11,12.7
DPSCLTD.NS,-1.13,-17.24,-10.22,-5.49,9.09,0.4538,-22.52,-7.382,-12.1,12.59
SAMPANN.NS,-0.09,-0.19,-12.34,-3.37,12.25,0.5108,-24.16,-6.958,-6.6,12.55
AHLADA.NS,3.84,-5.84,-13.21,-3.23,17.05,0.5854,-22.57,-7.222,-5.52,12.5
TECILCHEM.NS,-6.69,-7.82,-10.18,-8.17,3.49,0.6198,-16.42,-8.974,-13.18,12.43
NIDAN.NS,-1.03,3.39,-7.72,-12.77,6.69,0.5913,-13.06,-10.75,-21.6,12.35
JSL.NS,-3.91,-5.98,-9.58,-5.09,5.67,0.3501,-27.36,-6.886,-14.54,12.12
BECTORFOOD.NS,-1.14,-10.41,-6.77,-11.19,5.63,0.395,-17.14,-9.422,-28.33,12.05
MCON.NS,-2.13,-25.36,-18.89,0.72,16.76,0.5787,-32.64,-7.1240000000000006,1.24,12.0
SINTERCOM.NS,-3.88,-4.07,-9.29,-9.03,5.41,0.5327,-17.44,-9.133999999999999,-16.95,11.96
JPOLYINVST.NS,1.67,-6.54,-10.61,-7.68,12.28,0.562,-18.88,-8.852,-13.67,11.86
LEXUS.NS,-4.33,-10.27,-4.21,-50.52,-0.12,0.562,-7.49,-31.996000000000002,-89.89,11.75
SURAJEST.NS,-8.22,-11.8,-14.98,-1.52,6.76,0.471,-31.8,-6.904000000000001,-3.23,11.73
DALBHARAT.NS,-2.34,-0.46,-8.51,-6.43,6.17,0.3283,-25.92,-7.262,-19.59,11.7
PURVFLEXI.NS,-8.26,-17.79,-15.53,-2.58,7.27,0.6174,-25.15,-7.76,-4.18,11.62
AGARWALFT.NS,1.86,-2.88,-6.46,-17.79,8.32,0.527,-12.26,-13.258,-33.76,11.6
AGARIND.NS,1.86,-2.88,-6.46,-17.79,8.32,0.527,-12.26,-13.258,-33.76,11.6
VLEGOV.NS,-2.5,-4.51,-13.52,-6.3,11.02,0.768,-17.6,-9.188,-8.2,11.51
CCCL.NS,-1.71,-4.81,-17.29,-0.69,15.58,0.5423,-31.88,-7.33,-1.27,11.5
TRF.NS,-2.14,-13.41,-10.65,-6.13,8.51,0.4382,-24.3,-7.938000000000001,-13.99,11.49
SUPREMEENG.NS,-0.19,-4.96,-21.95,1.47,21.76,0.5518,-39.78,-7.898,2.66,11.46
TCIFINANCE.NS,0.35,-7.6,-11.43,-10.18,11.78,0.7391,-15.46,-10.68,-13.77,11.32
INOXWIND.NS,-12.9,-16.09,-12.51,-3.88,-0.39,0.4453,-28.09,-7.332000000000001,-8.71,11.3
JISLJALEQS.NS,-2.62,-12.51,-8.55,-11.26,5.93,0.5071,-16.86,-10.176,-22.2,11.28
KCK.NS,-2.01,-15.97,-5.39,-44.5,3.38,0.8043,-6.7,-28.855999999999998,-55.33,11.28
HAVELLS.NS,-0.48,-2.99,-6.61,-9.71,6.13,0.2761,-23.94,-8.47,-35.17,11.28
NEXTMEDIA.NS,0.96,-3.71,-6.37,-23.78,7.33,0.6338,-10.05,-16.816000000000003,-37.52,11.28
SMCGLOBAL.NS,-3.07,-7.09,-7.17,-17.88,4.1,0.5893,-12.17,-13.596,-30.34,11.23
BELLACASA.NS,-0.63,-4.75,-12.0,-6.18,11.37,0.5415,-22.16,-8.508000000000001,-11.41,11.23
VASCONEQ.NS,-0.91,-15.57,-11.77,-7.1,10.86,0.5716,-20.59,-8.968,-12.42,11.22
MOLDTECH.NS,1.33,-7.45,-12.48,-4.49,13.81,0.4788,-26.07,-7.686000000000001,-9.38,11.22
RVHL.NS,-0.49,-8.62,-12.19,-6.44,11.7,0.5682,-21.45,-8.74,-11.33,11.16
USASEEDS.NS,-3.58,-9.84,-9.81,-7.51,6.23,0.406,-24.16,-8.43,-18.5,10.9
XELPMOC.NS,-2.42,-7.44,-6.89,-20.17,4.47,0.5739,-12.01,-14.858,-35.15,10.88
MVKAGRO.NS,3.14,-4.06,-8.6,-12.95,11.74,0.5293,-16.25,-11.209999999999999,-24.47,10.83
KUANTUM.NS,-3.83,-3.31,-8.24,-10.15,4.41,0.3882,-21.23,-9.386,-26.15,10.82
KFINTECH.NS,4.0,-4.04,-10.44,-5.53,14.44,0.3403,-30.68,-7.494,-16.25,10.76
PNB.NS,-0.24,0.41,-6.16,-14.2,5.92,0.3162,-19.48,-10.984,-44.91,10.76
FINOPB.NS,4.85,0.28,-6.33,-28.32,11.18,0.6334,-9.99,-19.524,-44.71,10.68
SHRIRAMFIN.NS,-3.09,-5.34,-8.89,-9.51,5.8,0.413,-21.53,-9.262,-23.03,10.63
LGHL.NS,4.0,-2.57,-8.72,-12.0,12.72,0.4895,-17.81,-10.687999999999999,-24.51,10.62
BLACKBUCK.NS,3.78,-5.78,-13.12,-3.9,16.9,0.4164,-31.51,-7.588,-9.37,10.59
THOMASCOOK.NS,1.23,0.56,-13.82,-3.99,15.05,0.4588,-30.12,-7.922000000000001,-8.7,10.44
SIKKO.NS,-0.22,-10.3,-13.51,-4.55,13.29,0.4715,-28.65,-8.134,-9.65,10.43
TIL.NS,-7.48,-10.43,-11.62,-9.67,4.14,0.6185,-18.79,-10.45,-15.63,10.42
EIDPARRY.NS,-1.94,-6.38,-9.28,-6.21,7.34,0.2893,-32.08,-7.438,-21.47,10.39
RUDRA.NS,-1.89,-12.66,-19.32,-1.63,17.43,0.6283,-30.75,-8.706000000000001,-2.59,10.37
RALLIS.NS,-5.38,-11.12,-9.42,-9.15,4.04,0.4117,-22.88,-9.258000000000001,-22.22,10.37
JKTYRE.NS,2.09,-1.16,-6.68,-17.51,8.77,0.4242,-15.75,-13.178,-41.28,10.28
INNOVANA.NS,-1.15,-12.08,-9.85,-10.06,8.7,0.4796,-20.54,-9.976,-20.98,10.26
NETWORK18.NS,-2.29,-8.54,-14.19,-3.22,11.9,0.3952,-35.91,-7.6080000000000005,-8.15,10.17
GNA.NS,-1.2,-4.32,-13.11,-6.54,11.91,0.5209,-25.17,-9.168,-12.56,9.99
INDOUS.NS,-0.1,-8.7,-6.17,-27.16,6.07,0.4723,-13.06,-18.764,-57.51,9.85
AVANTIFEED.NS,-12.2,-16.57,-18.67,-3.43,6.47,0.6715,-27.8,-9.526,-5.11,9.82
SYSTANGO.NS,-3.56,-15.0,-16.3,-3.54,12.74,0.5104,-31.94,-8.644,-6.94,9.81
CONTI.NS,1.44,2.62,-8.63,-13.81,10.07,0.4504,-19.16,-11.738,-30.66,9.75
SCODATUBES.NS,-9.32,-21.4,-17.44,-3.4,8.12,0.5642,-30.91,-9.016000000000002,-6.03,9.7
BRITANNIA.NS,-1.51,-3.9,-7.3,-8.42,5.79,0.2096,-34.83,-7.9719999999999995,-40.17,9.63
RAJOOENG.NS,-2.62,-5.01,-15.52,-5.52,12.9,0.5991,-25.91,-9.52,-9.21,9.61
EFCIL.NS,-1.37,-3.56,-8.47,-15.01,7.1,0.4556,-18.59,-12.394,-32.95,9.57
PUNJABCHEM.NS,-5.9,-14.25,-8.6,-14.53,2.7,0.4507,-19.08,-12.158,-32.24,9.56
SWANCORP.NS,-1.0,-6.91,-8.7,-12.4,7.7,0.397,-21.91,-10.92,-31.23,9.54
VARDMNPOLY.NS,6.96,-2.06,-10.5,-14.49,17.46,0.6408,-16.39,-12.893999999999998,-22.61,9.52
PIIND.NS,-2.37,-10.82,-10.22,-6.52,7.85,0.2979,-34.31,-8.0,-21.89,9.49
TRANSRAILL.NS,-1.56,-9.19,-12.43,-6.82,10.87,0.4492,-27.67,-9.064,-15.18,9.49
WINNY.NS,-17.1,-21.57,-13.55,-10.31,-3.55,0.6986,-19.4,-11.606000000000002,-14.76,9.42
SYMPHONY.NS,-1.88,-10.23,-11.74,-6.38,9.86,0.3763,-31.2,-8.524000000000001,-16.95,9.41
OSWALGREEN.NS,-2.75,-9.57,-15.08,-5.56,12.33,0.5359,-28.14,-9.368,-10.38,9.37
ALOKINDS.NS,-0.46,-11.53,-10.99,-8.04,10.53,0.4047,-27.16,-9.219999999999999,-19.87,9.33
CANBK.NS,-2.96,-0.65,-7.65,-13.62,4.69,0.3286,-23.28,-11.232,-41.45,9.28
OSWALSEEDS.NS,-6.3,-10.64,-11.53,-9.87,5.23,0.5054,-22.81,-10.533999999999999,-19.53,9.27
APOLLOTYRE.NS,2.48,-2.79,-9.45,-8.17,11.93,0.2949,-32.04,-8.682,-27.7,9.21
KEC.NS,0.46,-13.18,-10.92,-8.73,11.38,0.4184,-26.1,-9.606000000000002,-20.87,9.14
INDIANB.NS,0.06,-0.78,-9.32,-11.08,9.38,0.3725,-25.02,-10.376,-29.74,9.09
ZAGGLE.NS,-4.34,-18.23,-19.21,-4.23,14.87,0.6597,-29.12,-10.222000000000001,-6.41,9.08
GODREJCP.NS,-0.93,-0.4,-7.2,-12.57,6.27,0.2699,-26.68,-10.422,-46.57,9.06
SBIN.NS,0.18,0.66,-7.23,-13.78,7.41,0.2892,-25.0,-11.16,-47.65,9.01
NAMAN.NS,-2.21,-5.61,-13.1,-10.0,10.89,0.597,-21.94,-11.24,-16.75,8.99
QUESTLAB.NS,-4.05,-18.66,-12.96,-11.77,8.91,0.6799,-19.06,-12.246,-17.31,8.95
SESHAPAPER.NS,1.29,-10.41,-10.81,-7.92,12.1,0.3562,-30.35,-9.076,-22.23,8.9
